TRADE_CODE,INN,FIELD
RU000A0JUV81,7730060164.0,кредитная организация
RU000A1062L7,7730060164.0,кредитная организация
RU000A0JVWA5,7730060164.0,кредитная организация
RU000A0JUL67,7730060164.0,кредитная организация
RU000A0JUL91,7730060164.0,кредитная организация
RU000A0JULA0,7730060164.0,кредитная организация
RU000A0JULC6,7730060164.0,кредитная организация
RU000A103AT8,7706664260.0,"Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая"
RU000A105K85,7706664260.0,"Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая"
RU000A104V75,7724490000.0,Деятельность почтовой связи общего пользования
RU000A104W17,7724490000.0,Деятельность почтовой связи общего пользования
RU000A104W33,7724490000.0,Деятельность почтовой связи общего пользования
RU000A102E52,7724490000.0,Деятельность почтовой связи общего пользования
RU000A101ZH4,7724490000.0,Деятельность почтовой связи общего пользования
